envir1,envir2,envir3,envir4,envir5,envir6,envir7,envir8,envir9,envir10
10.824048317675995,9.356168258476725,1.534954644774934,9.942443779965203,9.658074065126383,2.9536705810915516,2.9393847775855013,5.46931760570024,5.489433823133247,9.94665072566229
10.824048317675995,9.356168258476725,1.534954644774934,9.942443779965203,9.658074065126383,2.9536705810915516,2.9393847775855013,5.46931760570024,5.489433823133247,9.94665072566229
10.824048317675995,9.356168258476725,1.534954644774934,9.942443779965203,9.658074065126383,2.9536705810915516,2.9393847775855013,5.46931760570024,5.489433823133247,9.94665072566229
10.824048317675995,9.356168258476725,1.534954644774934,9.942443779965203,9.658074065126383,2.9536705810915516,2.9393847775855013,5.46931760570024,5.489433823133247,9.94665072566229
10.824048317675995,9.356168258476725,1.534954644774934,9.942443779965203,9.658074065126383,2.9536705810915516,2.9393847775855013,5.46931760570024,5.489433823133247,9.94665072566229
10.824048317675995,9.356168258476725,1.534954644774934,9.942443779965203,9.658074065126383,2.9536705810915516,2.9393847775855013,5.46931760570024,5.489433823133247,9.94665072566229
10.824048317675995,9.356168258476725,1.534954644774934,9.942443779965203,9.658074065126383,2.9536705810915516,2.9393847775855013,5.46931760570024,5.489433823133247,9.94665072566229
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
10.189659661061137,11.479367970703926,3.9364645169267263,9.985755896604102,9.771106790239584,2.0530114403028548,3.0098330795754022,6.8932717192622235,6.762598389047748,8.437665489317666
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
8.36360508986899,12.944151148768249,1.8368732476036875,9.719756321537321,13.193645144535411,1.9686332676496443,3.0569586120113352,6.864458921612445,7.844454602687229,8.428373242397942
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
7.079095463561522,15.766588921954494,2.3700039041208774,5.2721708889984225,15.152212484660124,1.3699957208842246,2.7981818298066954,9.050283744147784,10.182484755208343,9.993009745082569
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
2.66718275575212,17.607849833977404,2.1410528912215754,3.127904093467705,17.758218923887068,1.792242915626491,3.434687956537939,9.289783786954407,9.401627738988395,11.316303561992738
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
6.249846060796406,4.173782049384746,2.041753455340291,5.800629882749917,2.7055429128028785,2.7091864583006857,4.59581145805827,1.6358542418176656,5.09831879758161,9.01645834005059
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
9.993788981511074,5.311517569858365,18.178897346806348,11.914645721361945,3.947975688287113,18.4317895221007,4.363527422794263,3.944110379143728,6.293910875341678,8.10819707856215
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
12.52354805241204,7.914664970756536,18.35861571001496,12.112848633133046,7.3186133494006596,19.294346947427357,5.473559298536828,3.190312310073585,5.805408243048342,11.756933767621481
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
14.921396983010721,7.8729505688437715,2.2528792233951034,13.722422697622228,8.08360131067741,2.6236025289336546,4.604492874537808,6.808940042805312,7.4331285375608385,9.84213680119497
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
12.90438751173356,11.239263448858912,1.7668540105814943,13.821045926595447,11.712531146272864,3.017349414879697,4.7930054331236365,6.953303175435032,6.774985960763313,9.546214801981504
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
14.549758461946665,12.580492499984715,17.62130074526306,13.943825103002427,14.27500956423207,16.622235501356908,5.251162681488987,7.429401131572303,7.47699864500416,10.863974227699757
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
10.603162114211829,15.128202153300206,16.78337596116253,10.204175751643211,17.049429507736267,18.7991047055548,4.892425983976136,8.180362533893252,8.479460858687542,11.301815108921692
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
5.172267315673176,16.460925387561876,3.078726576808414,5.613586409478179,17.11273264010666,1.9161320649890912,4.172205104698718,9.06088943149508,9.849071074805817,10.364066207033039
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
8.293558892322096,2.650237887321869,2.20669925902822,9.296252140220988,2.8423444248333047,-0.06367895189021411,6.488283507836249,2.448981061111719,5.638064582724598,8.1769247190276
