"","units1","units2","l2reg","lambda","learn_rate","momentum","gamma","minibatchsz","repeats","activation1","activation2","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD",".B"
"14",3,59,6.98271275759031,0.189238091092557,0.413380320882425,0.845300474320538,0.544491119682789,246,5,"sigmoid","tanh",11.4337722796798,0.010435848179014,10.492841645152,0.0582036448508426,0.00648119239316602,0.0504790642751763,7
"25",4,71,0.000762018372710076,0.313189856056124,0.58144011721015,0.806056677713059,0.809218890499324,343,10,"linear","sigmoid",11.6505270379299,NA,10.7285310318057,0.169733797125907,NA,0.174008947576881,7
"45",8,26,0.001557801710847,0.304603282921016,0.657680140109733,0.603385707829148,0.552092155441642,172,9,"tanh","tanh",11.4386951412062,0.0219509977472265,10.4984656119003,0.151161413837188,0.028361068125731,0.125082626236638,7
"46",8,44,7.05353457654502e-05,0.0359045501798391,0.109230695990846,0.970300083397888,0.543662247015163,226,8,"linear","linear",NA,NA,NA,NA,NA,NA,5
"49",9,55,0.00315399772836037,0.194274334423244,0.895209888694808,0.826190144522116,0.426266446476802,162,6,"sigmoid","sigmoid",11.3225453252812,0.0217957995367509,10.3715350249122,0.0595325452610726,0.0271183412673334,0.0505444983952524,7
"2",16,18,0.432740784890202,0.0320136758498848,0.230048845754936,0.752892753574997,0.803502176189795,222,2,"tanh","tanh",11.3484965875948,0.0216070631701822,10.3998847481073,0.0598726969905834,0.0272599525514916,0.0508834198151876,7
"3",17,23,0.237962212628731,0.0248177659697831,0.335848022485152,0.801992060150951,0.287891269428656,201,2,"sigmoid","sigmoid",11.3331204345056,0.0203207311907142,10.3830806134881,0.0595185583475302,0.0278478577731014,0.0504993947837004,7
"4",17,70,0.0310334915543552,0.374793978594244,0.302512560971081,0.733324061380699,0.181259286124259,243,6,"sigmoid","tanh",11.3233713615329,0.0197137790008737,10.3724368899047,0.0595446200566375,0.0262872811559743,0.0505564857094246,7
"5",18,84,7.8893443937861,0.241243724711239,0.956717171007767,0.61570653016679,0.161411883076653,306,3,"tanh","tanh",11.961112769801,0.0053487844276073,11.0651091381122,0.0565797658828947,0.00577714830495405,0.0504457703031056,7
"6",22,16,0.0245781996470794,0.256205646321177,0.536522438051179,0.621179751120508,0.73219909821637,335,9,"tanh","linear",4.20069859159093,0.165243515992633,3.40145319081971,0.185111758450987,0.0526551510528558,0.136697451176125,25
"7",23,70,5.93125139309772,0.211890514101833,0.950009746942669,0.52799812075682,0.172308770939708,525,8,"linear","linear",NA,NA,NA,NA,NA,NA,5
"8",23,94,0.00693831423646252,0.357522631622851,0.743245196528733,0.500272658187896,0.299057724419981,442,6,"sigmoid","linear",10.2776676990214,0.0534020849763835,9.44444838109104,12.145128569151,0.0650721417373777,12.3848911829029,7
"9",26,20,8.30987873091138e-05,0.332428853120655,0.313827670877799,0.887592636980116,0.257834967691451,201,5,"tanh","sigmoid",11.4279110371284,0.00971984232959429,10.4856745957179,0.136828591717567,0.00769761709782421,0.192261662012011,7
"10",30,31,0.459929033037343,0.00507485382258892,0.710929248249158,0.688920408952981,0.132276197196916,346,7,"sigmoid","sigmoid",11.3380695668803,0.0220064957080446,10.3884812566102,0.0594536582243205,0.0290661572241627,0.0505485024263553,7
