"","units1","units2","l2reg","lambda","learn_rate","momentum","gamma","minibatchsz","repeats","activation1","activation2","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD",".B"
"9",28,22,0.000219785458077314,0.0301077782176435,0.25793182128109,0.943890352151357,0.399463224224746,313,4,"sigmoid","sigmoid",9.8660124490684,0.0229872709737882,8.84492908460103,0.113439832617737,0.0245487540764368,0.0808162820930478,8
"10",30,15,0.000194664697516703,0.0552355475723743,0.147842913167551,0.909578464343213,0.309394066687673,306,8,"linear","sigmoid",10.0897231456196,0.0220740083543832,9.08587894553361,0.202488193547339,0.0277691211218033,0.202296503812741,8
"11",32,60,0.000253603323373529,0.351315652485937,0.465994778554887,0.846089871018194,0.909480230184272,500,10,"tanh","sigmoid",9.96647540403535,0.0245626292077394,8.95312010601469,0.119234326254342,0.0249897121498555,0.104695615197828,8
"13",38,90,0.000787753546084576,0.361947092972696,0.385833921842277,0.504151900182478,0.55860857386142,428,10,"linear","tanh",10.5633335385767,0.00327958800157491,9.59452129691945,0.363923559247863,NA,0.365341530052329,8
"14",41,70,0.200887213922369,0.144859151728451,0.535244409460574,0.807376389624551,0.183224788168445,86,3,"linear","sigmoid",10.039969336469,0.0117730748400629,9.03078431775277,0.242636481191471,0.0157983716897053,0.256844848480491,8
"15",46,60,5.26176469979399,0.135747262090445,0.301727516576648,0.881216945126653,0.515484766801819,548,7,"sigmoid","linear",NA,NA,NA,NA,NA,NA,5
"16",46,69,5.17514666903663e-05,0.147057381272316,0.410129898693413,0.676049228874035,0.0906793635804206,303,10,"sigmoid","sigmoid",9.86599851652578,0.0349809107337415,8.84491395842502,0.113439817579046,0.0357028935323339,0.0808162451330107,8
"17",48,91,0.00438576403925754,0.345629982464015,0.51960620447062,0.781855554552749,0.677412423305213,183,4,"tanh","linear",100.219020395215,0.2621176948672,99.9184388910004,90.3559983429218,0.171298474179985,90.6554795313954,7
"18",48,97,0.0141957703160966,0.327398290298879,0.765185129130259,0.722646263428032,0.750180068193004,450,9,"linear","sigmoid",10.1021991092563,0.0650154887513512,9.10012369291703,0.131026650472638,NA,0.129128389899962,8
"20",52,3,0.128155209471307,0.247634216398001,0.03318578354083,0.871993544278666,0.312097468180582,597,3,"sigmoid","tanh",NA,NA,NA,NA,NA,NA,5
"21",54,20,0.000467715926973539,0.301929190848023,0.843217252288014,0.992708025500178,0.156160446349531,185,6,"linear","tanh",10.6651300538639,0.000725374840899221,9.7020082760861,0.295559070392747,NA,0.300592222039116,8
"22",54,62,0.199654812568913,0.217752972897142,0.778485328191891,0.768628982477821,0.482508195564151,397,3,"linear","tanh",10.3156249042225,NA,9.33058900525277,0.432681872595999,NA,0.441510616943429,8
"23",56,47,0.00357686995788191,0.194244874361902,0.880551626672968,0.730316851404496,0.60600030887872,593,3,"linear","tanh",NA,NA,NA,NA,NA,NA,5
"24",57,85,0.0184252947805891,0.391380429826677,0.0439801658503711,0.751121974317357,0.939387963851914,634,2,"tanh","linear",NA,NA,NA,NA,NA,NA,5
"25",59,23,0.0231815184633845,0.23961558798328,0.694934332277626,0.713585083838552,0.760705407010391,512,9,"tanh","sigmoid",NA,NA,NA,NA,NA,NA,5
"26",60,93,7.9054127846531,0.0517400939017534,0.603154561948031,0.767458312562667,0.519142357632518,526,7,"linear","tanh",NA,NA,NA,NA,NA,NA,5
"27",61,23,0.00262157978226044,0.36971821859479,0.757520077750087,0.817925204639323,0.866619177861139,319,5,"sigmoid","sigmoid",9.86613419718325,0.024319750193377,8.84506121309219,0.113440265056645,0.0253817880368872,0.0808176456684373,8
"29",62,22,0.0796105867873812,0.189319307915866,0.430293628713116,0.791008615400642,0.0126980615314096,251,7,"linear","linear",NA,NA,NA,NA,NA,NA,5
"30",64,29,0.39768232098703,0.17280239854008,0.713622675044462,0.940962931723334,0.340635020285845,164,3,"linear","linear",NA,NA,NA,NA,NA,NA,5
"31",66,8,4.01292226740184e-05,0.24460140671581,0.0320353091228753,0.929795252275653,0.186652726493776,407,9,"linear","linear",NA,NA,NA,NA,NA,NA,5
"32",67,0,0.00669837769103445,0.391662460565567,0.000238947570323944,0.568105338839814,0.500318126752973,298,9,"tanh","linear",NA,NA,NA,NA,NA,NA,5
"33",68,75,0.00026018493455588,0.130587749835104,0.41275868518278,0.986134627833962,0.864990353118628,520,4,"linear","sigmoid",NA,NA,NA,NA,NA,NA,5
"34",68,88,0.162021399958972,0.225684318877757,0.599628830794245,0.883542338502593,0.390150486491621,219,8,"sigmoid","sigmoid",9.86944952030027,0.0248543904656379,8.84865745576625,0.113442290679458,0.0219470444895969,0.0808302794609703,8
"35",70,14,0.0152618466872646,0.148820879310369,0.346448869910091,0.729343266575597,0.0411208171863109,91,3,"sigmoid","linear",4.69607601276123,0.0998069637018309,3.76699930562953,0.397489265621517,0.0790420258561193,0.311743232512093,8
"36",72,51,1.94895817064346e-05,0.392681597452611,0.899756835075095,0.812197200837545,0.75816999329254,360,6,"sigmoid","linear",57518890324073529344,NA,57518890324073529344,1.01768118187321e+20,NA,1.01768118187321e+20,5
"37",73,88,0.0323226747379749,0.139050291571766,0.518365845317021,0.922714967979118,0.804615773959085,168,4,"tanh","linear",97.9816421317075,0.315317580096038,97.5952318721019,123.932082988958,0.217688819879924,124.217147668284,7
"38",74,63,4.95702186534649e-05,0.225350658036768,0.649775961181149,0.709029098972678,0.509392310166731,429,3,"linear","tanh",10.6190495775887,NA,9.65442641365106,0.725335678965959,NA,0.753612915890027,8
"39",75,7,0.571993349956201,0.105081518366933,0.158095243852586,0.942093758378178,0.743690219707787,74,4,"sigmoid","sigmoid",9.90134367713,0.0214826152731921,8.88323495499805,0.113375259087351,0.0237510898188747,0.081229657611269,8
"40",77,92,6.02963175442953,0.353844730835408,0.638543583685532,0.724741868092678,0.732776311226189,627,4,"sigmoid","sigmoid",NA,NA,NA,NA,NA,NA,5
"41",80,50,0.00503164646416065,0.295275009796023,0.602133058710024,0.847927011433057,0.020296890521422,180,1,"linear","sigmoid",10.4066920738511,0.0213475192219296,9.42694317191943,0.447274730672893,0.0160412324252151,0.46306462247198,8
"42",81,32,0.0227678015838985,0.0455827903002501,0.954708211123943,0.835787446121685,0.160810088273138,77,8,"tanh","tanh",9.9528044542237,0.0286353599506231,8.94014912835565,0.175632916339801,0.0226353277174268,0.133923217672661,8
"43",81,45,1.41708022627734e-05,0.314528823830187,0.981688091298565,0.58477708150167,0.615283911116421,191,1,"sigmoid","linear",1358718484523023104,NA,1358718484523023104,3327572662430979584,NA,3327572662430979584,6
"45",82,84,0.000142450482751205,0.230671435501426,0.923482430633157,0.859718523570336,0.0929379090666771,293,9,"linear","sigmoid",10.335736917964,0.0108442878238478,9.35131383164166,0.185789549644148,0.00448427902863549,0.178992453374552,8
"48",94,70,1.27086695317802,0.0340765473432839,0.881665830733255,0.918257049866952,0.232671273173764,506,10,"sigmoid","tanh",9.89209443903074,0.018436848577226,8.87320066633212,0.112861542360364,0.0172925119175301,0.0806827748323472,8
"49",97,81,0.0559558894376555,0.360133788827807,0.90028968709521,0.733124382677488,0.399856878444552,66,1,"sigmoid","linear",97.6431084647636,0.0367541742323503,96.8947945762272,218.696925761301,0.0398349141998072,219.050880765944,7
"50",98,33,0.000175189277932473,0.358036224637181,0.77433745120652,0.927958652493544,0.866956216748804,491,1,"sigmoid","sigmoid",9.86600540543073,0.0229266633741115,8.84492143953704,0.113439572770161,0.0226154666952929,0.0808156128572405,8
